,Freq
Deans_NP,1
decide_VVD,1
decision_NNS,1
deep_JJS,1
depth_NN,1
dig_VVZ,1
dingy_NNS,1
direct_VVZ,1
discouraging_JJ,1
disorient_VVN,1
diver_NNS,1
downtrodden_JJ,1
dozen_NN,1
drill_NN,1
eat_VVN,1
echo_VV,1
education_NN,1
effect_NN,1
egregious_JJ,1
eliminate_VV,1
em_NN,1
encourage_VV,1
encouragement_NN,1
end_VV,1
endure_VV,1
Engagement_NP,1
engulf_VV,1
enough_RB,1
enthusiasm_NN,1
environment_NN,1
equal_JJ,1
equalizer_NN,1
equally_RB,1
event_NN,1
event_NNS,1
exceedingly_RB,1
exceptionally_RB,1
exert_VV,1
extensively_RB,1
face_NN,1
face_VV,1
faculty_NN,1
fade_VV,1
fail_VVD,1
fail_VVG,1
fair_JJ,1
family_NN,1
fast_RB,1
faster_RBR,1
Female_NP,1
Fenves_NP,1
fill_VVN,1
finally_RB,1
five-foot-five_JJ,1
flat_NNS,1
flat_RB,1
flow_VVN,1
fold_VVD,1
follow_VVG,1
follow_VVP,1
foolish_JJ,1
foot_NN,1
force_VV,1
forever_RB,1
form_VVZ,1
fraught_JJ,1
front_NN,1
fully_RB,1
fun_NN,1
gauge_NN,1
gender_NN,1
get_VVG,1
girl_NN,1
girlfriend_NN,1
give_VVG,1
give_VVZ,1
good-natured_JJ,1
grab_VVD,1
graduate_VVD,1
graduating_NN,1
Greek_NP,1
hang_VVZ,1
happen_VVD,1
harassment_NN,1
harbor_NN,1
harrassed_VVN,1
head_NNS,1
headache_NN,1
headboard_NN,1
hear_VV,1
heart_NN,1
help_NN,1
hesitation_NN,1
home_NN,1
hook_NN,1
hope_NN,1
hopefully_RB,1
horn_NNS,1
however_RB,1
howl_VVG,1
humor_VV,1
hungry_JJ,1
IED_NP,1
immaculately_RB,1
important_JJ,1
importantly_RB,1
in_RB,1
incessant_JJ,1
inch_VVG,1
include_VVG,1
Indian_NP,1
infantry_NN,1
infraction_NN,1
inhabit_VVP,1
injury_NN,1
inspect_VV,1
instruct_VVN,1
interesting_JJ,1
invite_VVN,1
Iraq_NP,1
Island_NP,1
Italian_JJ,1
job_NNS,1
journey_NN,1
joyfully_RB,1
Kandahar_NP,1
keep_VV,1
keep_VVD,1
kid_NNS,1
kinda_RB,1
King_NP,1
know_VVD,1
know_VVN,1
know_VVZ,1
lamp_NNS,1
land_NN,1
last_JJ,1
later_RBR,1
laugh_NN,1
lead_VV,1
learn_VVD,1
leave_VV,1
leave_VVD,1
leave_VVN,1
lie_VVZ,1
lift_VV,1
like_VVP,1
likely_JJ,1
likely_RB,1
Lincoln_NP,1
line_VV,1
little_RB,1
live_VV,1
long_RB,1
look_NN,1
look_VV,1
look_VVG,1
loud_JJ,1
machinery_NN,1
make_VVP,1
make_VVZ,1
Malala_NP,1
Mandela_NP,1
marry_VVN,1
matter_VVD,1
mean_VV,1
member_NNS,1
memorable_JJ,1
mental_JJ,1
mettle_NN,1
Midwest_NN,1
military_JJ,1
mind_NN,1
minute_NNS,1
misery_NN,1
moan_NNS,1
moonlight_NN,1
more_RBR,1
mount_VVD,1
move_NN,1
move_VV,1
move_VVG,1
move_VVP,1
much_JJ,1
multiple_JJ,1
munchkins_NNS,1
mundane_JJ,1
name_NN,1
name_VV,1
nation_NN,1
neatly_RB,1
neck_NN,1
need_VV,1
net_NN,1
ninth_JJ,1
noise_NN,1
non-commissioned_JJ,1
now_RB,1
o'clock_RB,1
objective_NN,1
off_RB,1
old_JJ,1
once_RB,1
one-level_JJ,1
open_JJ,1
oppressive_JJ,1
order_VVN,1
orientation_NN,1
other_NNS,1
out-paddled_VVD,1
out-ran_NN,1
out-swam_NN,1
out_RB,1
overcome_VV,1
paddle_NN,1
paddle_VVP,1
pain_NN,1
painful_JJ,1
pair_NN,1
Pakistan_NP,1
paragon_NN,1
particularly_RB,1
party_NN,1
pass_VV,1
patch_NN,1
perfect_JJ,1
perfection_NN,1
perfectly_RB,1
perform_VVP,1
perilously_RB,1
persist_VVD,1
phase_NN,1
pier_NN,1
pillow_NN,1
platoon_NN,1
plunge_VVG,1
point_NN,1
Polish_NP,1
polish_VVG,1
position_NN,1
post_VVN,1
Powers_NP,1
practice_VVD,1
prepare_VVP,1
President_NP,1
press_VVG,1
press_VVN,1
pressure_NN,1
pride_NN,1
prior_RB,1
professionally_RB,1
prove_VVN,1
province_NN,1
Provost_NP,1
PT_NP,1
punch_VV,1
purpose_NN,1
put_VVD,1
put_VVN,1
question_NN,1
rack_NN,1
raise_VVN,1
reach_VVG,1
real_JJ,1
recently_RB,1
refer_VVN,1
reinforce_VV,1
religious_JJ,1
resiliency_NN,1
respect_NN,1
ridiculous_JJ,1
right_JJ,1
rigor_NN,1
ring_VVP,1
rise_VV,1
risk_NN,1
risk_NNS,1
road_NN,1
roll_VV,1
room_NN,1
rubber_NN,1
rule_NNS,1
run_VVZ,1
sailor_NN,1
sandy_JJ,1
save_VVG,1
say_VVD,1
say_VVZ,1
seal_NNS,1
Seals_NP,1
see_VVD,1
seek_VVP,1
seek_VVZ,1
seemingly_RB,1
sense_NN,1
sense_NNS,1
series_NN,1
serious_JJ,1
serve_VVD,1
set_VV,1
shiny_JJ,1
shipping_NN,1
shiver_VVG,1
shore_NN,1
short_JJ,1
show_VV,1
side_NN,1
similar_JJ,1
sing_VVG,1
sing_VVN,1
singingbut_NN,1
skill_NNS,1
slide_VV,1
slide_VVD,1
slogan_NN,1
slue_NNS,1
smudge_NNS,1
snack_NN,1
snout_NN,1
soft_JJ,1
speaker_NN,1
special_JJ,1
species_NN,1
speech_NN,1
spend_VV,1
spirit_NN,1
squad_NN,1
square_JJ,1
stand_VV,1
stand_VVN,1
starch_VVG,1
starch_VVN,1
start_NN,1
States_NPS,1
stay_VVD,1
steel_NN,1
step_VV,1
stranger_NNS,1
street_NN,1
stress_NN,1
stroke_NN,1
strong_JJ,1
structure_NN,1
successful_JJ,1
suggestion_NNS,1
summon_VVP,1
surface_NN,1
surround_VVG,1
survive_VV,1
swampy_JJ,1
swim_VVG,1
swim_VVZ,1
swing_VVG,1
swing_VVN,1
synchronize_VVN,1
tactical_JJ,1
take_VVD,1
take_VVZ,1
talk_NN,1
tall_JJ,1
tamer_NN,1
target_NN,1
task_NNS,1
teach_VVN,1
Team_NP,1
technique_NN,1
tell_VVD,1
terrain_NN,1
terribly_RB,1
thank_VV,1
thorough_JJ,1
threaten_VVD,1
three-level_JJ,1
three-tiered_JJ,1
throb_VVG,1
thrust_VVD,1
tie_VVN,1
tight_RB,1
today_NN,1
toe_VV,1
tomorrow_NN,1
tonight_RB,1
tooth_NNS,1
torturous_JJ,1
toss_VVN,1
tough_JJS,1
train_VVN,1
travel_VVG,1
truly_RB,1
try_VV,1
try_VVD,1
try_VVG,1
tune_NN,1
turn_VVN,1
unappreciated_JJ,1
unbeatable_JJ,1
unborn_NN,1
unceremoniously_RB,1
understand_VV,1
underwater_JJ,1
underwater_RB,1
unending_JJ,1
United_NP,1
University_NP,1
up_RB,1
use_VVG,1
vain_JJ,1
value_NN,1
very_RB,1
veteran_NNS,1
Vietnam_NP,1
visible_JJ,1
void_JJ,1
wake_VV,1
wall_NN,1
want_VVD,1
warfare_NN,1
warmer_NN,1
Washington_NP,1
wave_NN,1
weak_JJ,1
wear_VV,1
week_NNS,1
white_JJ,1
winter_NN,1
wire_NN,1
wisdom_NN,1
